"id","subject","body","label"
"120","더 절약하세요","더 절약하세요 / 안녕하세요, 온라인 약국 쇼핑에 오신 것을 환영합니다 / 비아그라, 시알리스, 기타 다양한 의약품 / 50% 이상 절약 / 전 세계 배송","spam"
"121","HPL 지명 2001년 3월 29일","HPL 지명 2001년 3월 29일 / (첨부 파일: hplno329.xls 참조)","ham"
"122","인터넷 최고 처방약 할인가","인터넷 최고 처방약 할인가!","spam"
"123","멀티 데스크 서비스를 위한 신규 용량 티켓 추가 절차","멀티 데스크 서비스를 위한 신규 용량 티켓 추가 절차 - 개정 / 굵은 글씨로 개정 사항 표시. 필요한 사람에게 전달해 주세요. 데스크별 운송 비용 추적을 위해 시타라가 수정되었습니다.","ham"
"124","ECS 스키 여행 정보","ECS 스키 여행 정보 / 루이스, 논의한 대로 앤드류 마일스와 존 키아니가 참석한 고객 스키 여행(2001년 3월 27일~4월 1일, 베일)에 대한 비용 명세서가 첨부되어 있습니다.","ham"
"125","배달 불가 메일 발신자에게 반송","배달 불가 메일 발신자에게 반송 / fnsrvlxl0.fnbs.net의 포스트픽스 프로그램입니다. 메시지가 하나 이상의 수신자에게 전달되지 못했습니다.","spam"
"126","RE: 그가 돌아보기 시작했다","RE: 그가 돌아보기 시작했다 / 무료 케이블 TV [URL]","spam"
"127","프린터 잉크 최대 80% 할인 - 151435","프린터 잉크 최대 80% 할인 - 151435 / 잉크젯 & 토너 카트리지, 최대 80% 할인 / 제록스, 렉스마크, HP, 캐논, 엡손, 브라더, 애플, NEC, 컴팩, IBM, OKI, 파나소닉, 샤프 [URL]","spam"
"128","[ILUG] 마누엘 오코","[ILUG] 마누엘 오코 / 수신자 귀하 / 극비 / 저는 남아프리카 출신의 마누엘 오코로 광물자원부 소속입니다. 현재 네덜란드에서 수개월간 연수 중입니다. 연락을 드리는 이유는...","spam"
"129","하이랜드-페코스 관개","하이랜드-페코스 관개 / 이 인터커넥트 관련, 베니 네더린/TW 운영팀에 따르면 해당 시설이 이전에 듀크에 매각되었습니다. TW 시스템에는 해당 인터커넥트에 대해 측정 시설에서 분리된 4인치 측면 밸브만 있습니다.","ham"
"130","중요 업데이트 - 롤렉스 $150!!!","중요 업데이트 - 롤렉스 $150!!! / 정품 레플리카 시계에 관심을 가져주셔서 감사합니다. 이탈리아 장인이 제작한 롤렉스 시계 대규모 컬렉션을 제공합니다. 브라이틀링, 태그호이어 포함.","spam"
"131","FW: CAISO 긴급 공지 - SI 서버 불가, 2001년 7월 9일 월요일","FW: CAISO 긴급 공지 - SI 서버 불가, 2001년 7월 9일 월요일 (14:18~14:55 PST) 알림 / 귀하와 팀이 장애를 인지하고 있는지 확인하고 싶었습니다. 피트 데이비스와 데이브 포스턴이 답변해 드릴 수 있습니다.","ham"
"132","바클리스 은행 - 업데이트 (조치 필요)","바클리스 은행 - 업데이트 (조치 필요) / 친애하는 바클리스 회원님 / 이 이메일은 귀하의 이메일 주소를 확인하기 위해 발송되었습니다. 아래 링크를 클릭해 계정 정보를 입력해 주세요.","spam"
"133","[베세스다] 바이코딘 81% 할인","[베세스다] 바이코딘 81% 할인 - 전달","spam"
"134","코치로부터","코치로부터 / 대런... 잘 지내시나요? 연락이 뜸했네요. 코칭 세션을 계속하고 싶으신지 궁금합니다. 의향을 알려주시면 미팅 일정을 잡겠습니다. 잘 지내시길 바랍니다. - 드와이트 도슨","ham"
"135","시작일: 02/01/06; 전시간전 시간: 1;","시작일: 02/01/06; 전시간전 시간: 1; 보조 일정 없음. 이상 감지됨. 부하 일정에서 이상 감지. 로그: iso final schedules 2002","ham"
"136","신입사원을 환영합니다!!!","신입사원을 환영합니다!!! / ENA-포틀랜드 사무소에 여러 신입사원이 합류했습니다! 세레나 비숍이 지난주 말 단기 캘리포니아 데스크에 합류했습니다. 포틀랜드대 2001년 경영학과 졸업생입니다.","ham"
"137","OEM 소프트웨어로 비용 절약하세요!","OEM 소프트웨어로 비용 절약하세요! / PC에 소프트웨어가 필요하신가요? 저희 사이트를 방문해 보세요. / 로시타","spam"
"138","FW: 랩터 포지션 리포트 2001/8/31","FW: 랩터 포지션 리포트 2001/8/31 / 원본: 윈프리, 트래비스 / 2001년 9월 5일 수요일 오전 11:02 / 요청하신 대로 최신 랩터 보고서를 첨부합니다.","ham"
"139","뉴스: 의학 저널","뉴스: 의학 저널 / 다음 몇 분 안에... 나이, 성별, 현재 건강 상태에 관계없이 이 일반적인 성분이 앞으로의 인생을 어떻게 바꿀 수 있는지 알아보세요. 삶의 질을 높이는 방법","spam"
"140","웰 헤드","웰 헤드 / 코스티야에서 새 요청을 보냈습니다. 확인하고 알려주세요. / 미터 현재량 → 신규량: 56639: 450→600 / 9723: 269→300 / 9724: 24→10","ham"
"141","스테이시, 새 얼굴은 익숙한 얼굴보다 더 권위 있습니다","스테이시, 새 얼굴은 익숙한 얼굴보다 더 권위 있습니다 / 불의한 법의 통과는 권위의 자살입니다. 합법적 권위에 대한 복종은 남자다운 성격의 기반입니다.","spam"
"142","변동성 스큐 무차익거래 제약","변동성 스큐 무차익거래 제약 / 첨부 노트에 주어진 변동성 스큐 곡선이 옵션 가격 스트립에서 차익거래 기회를 생성하지 않는지 검증하는 조건들이 나열되어 있습니다. 질문이나 구현 논의는 전화 주세요. - 밥 리 내선 35163","ham"
"143","긴급: 가스 증권화 계약","긴급: 가스 증권화 계약 / 참고로 - SRS / 2001/02/09 셰리 세라 전달 / 2001/02/08 로버트 M. 호레구이로부터","ham"
"144","새로운 고품질 성인 사이트!","새로운 고품질 성인 사이트! / 단독 성인 사진, 스토리, 동영상 제공. 모든 종류의 성인 관계 포함. 무료 투어: 여기 클릭","spam"
"145","TBG","TBG / 루이스, TBG 합의를 진행하고 있습니다. 내일 예정된 회의가 취소된 것을 보았습니다. 괜찮습니다, 마무리될 것 같으면 업데이트 드리러 찾겠습니다. 구조는 이전에 논의한 대로 유지됩니다. - 프랭크","ham"
"146","오늘 오후 4:30 UBS와 컨퍼런스 콜","오늘 오후 4:30 UBS와 컨퍼런스 콜 / 원본: 슐라이머, 앤드류 / 2002년 1월 3일 목요일 오후 1:01 / 받는 사람: 슐러, 랜스(법무) / 랜스 - 중요 사항","ham"
"147","주간 거래 보고서","주간 거래 보고서 / 6/6~6/13 주간 거래 보고서입니다.","ham"
"148","[ILUG] 윌슨 카멜라","[ILUG] 윌슨 카멜라 / 수신자 귀하 / 극비 / 저는 남아프리카 출신의 윌슨 카멜라로 광물자원부 소속입니다. 현재 네덜란드에서 수개월간 연수 중입니다.","spam"
"149","스포츠맨 듀얼 모드 디지털 멀티기능 웹캠","스포츠맨 듀얼 모드 디지털 멀티기능 웹캠 / $29.00 / VGA 고해상도 640x480 / 스톱워치, 칼로리 미터, 세계 시계 기능 / [URL]","spam"
"150","베타 독립 lk","베타 독립 lk / 무작위 텍스트 스팸","spam"
"151","요청 제출됨: michael.mier@enron.com 접근 요청","요청 제출됨: michael.mier@enron.com 접근 요청 / 요청자가 귀하를 관리자로 지정했기 때문에 이 이메일이 발송되었습니다. 아래 링크를 클릭하세요: [URL]","ham"
"152","크리스 개스킬의 슬라이드","크리스 개스킬의 슬라이드 / 태미 쇼프 / 엔론 아메리카스 - 의장실 / 루이스 키친 보조 / 전화: 713.853.4220 / 팩스: 713.646.8562 / 모바일: 713.253.2131","ham"
"153","친구, 날씬해지고 싶으세요?","친구, 날씬해지고 싶으세요? / 우울증 문제 극복하세요 / 비아그라 100mg 32정 $149 / 시알리스 20mg 10정 $79 / 자세한 정보: [URL]","spam"
"154","시작일: 01/12/16; 전시간전 시간: 1;","시작일: 01/12/16; 전시간전 시간: 1; 보조 일정 없음. 이상 없음. 로그: iso final schedules 파일 파싱 중","ham"
"155","RE: FW: 호주 에너지 2000","RE: FW: 호주 에너지 2000 / 친애하는 빈스, 정말 감사합니다. 훌륭할 것 같습니다. 감사합니다. - 조엘","ham"
"156","RE: 대체 비용 가치","RE: 대체 비용 가치 / 짐, 필요하면 다른 사람도 참여시켜 함께 논의해 봅시다. 보험 비용 배분의 현재 구조는 사업에 올바른 가격 신호를 제공하지 않습니다.","ham"
"157","TXU 딜 #108672","TXU 딜 #108672 / 시타라의 TXU 연료 딜 #108672에 2000년 5월 12일자로 미터 PGE-LS 491-754를 추가해 주시겠어요? TXU는 가스 데일리 계약의 일환으로 그날 2,000 MMBtu를 수취했습니다.","ham"
"158","제네릭 약국 8","제네릭 약국 8 / 친애하는 독자 여러분, 저희 제품은 모두 잘 알려진 브랜드 의약품의 정확한 일반의약품 동등품입니다. 슈퍼마켓에서 사는 이부프로펜이 애드빌의 일반 버전인 것처럼요.","spam"
"159","FW: 아웃룩 데모 세션","FW: 아웃룩 데모 세션 / 아웃룩에 익숙하지 않다면 메시징 팀이 제공하는 교육 중 하나에 참석하세요. 윈도우즈 2000/아웃룩 마이그레이션 계획의 일환으로 교육을 제공할 예정입니다.","ham"
"160","효과 짱이에요","효과 짱이에요 / 안녕하세요, 온라인 약국에 오신 것을 환영합니다 / 비아그라, 시알리스, 기타 의약품 / 50% 이상 절약","spam"
"161","현지화 소프트웨어, 모든 언어 지원","현지화 소프트웨어, 모든 언어 지원 / 안녕하세요, 독일어, 프랑스어, 스페인어, 영국 등 현지화 버전을 제공합니다. 모든 소프트웨어 즉시 다운로드 가능! 2-3주 기다릴 필요 없어요.","spam"
"162","답변을 기다립니다","답변을 기다립니다 / 친애하는 파트너, 저희는 대통령 내각과 상원 산하 8인 위원회 소속 정부 관리들입니다. 현재 투자 관련 거래에 귀하의 도움이 필요합니다.","spam"
"163","RE: 엔론/스탠퍼드 프로그램","RE: 엔론/스탠퍼드 프로그램 / 스틴슨, 8월 21일 월요일 또는 8월 28일 월요일은 어떤가요? 월요일이 효과적입니다. 토요일에 도착해 월요일 회의 전에 주세페와 함께 주말 동안 작업하고 싶습니다.","ham"
"164","RE: 귀하의 은행 계좌 정보","RE: 귀하의 은행 계좌 정보 / 놓치면 안 될 강력한 선물 프로그램! 창업자들과 함께하세요! 주요 플레이어들이 참여하고 있습니다. 이것이 귀하의 개인 초대장입니다.","spam"
"165","대출 받는 가장 빠른 방법","대출 받는 가장 빠른 방법 / 저희가 도와드릴 수 있습니다! 1965년부터 레드브릭 렌딩이 여러분을 위해 있었습니다. 자동차 금융 및 신용카드 서비스 포함 전체 서비스를 제공합니다.","spam"
"166","메일 배달 실패: 발신자에게 반송","메일 배달 실패: 발신자에게 반송 / 이 메시지는 메일 배달 소프트웨어에 의해 자동 생성되었습니다. 발송하신 메시지가 하나 이상의 수신자에게 전달되지 못했습니다. 이는 영구적인 오류입니다.","spam"
"167","글로벌 전략적 소싱 여행 서비스 설문","글로벌 전략적 소싱 여행 서비스 설문 / 글로벌 전략적 소싱의 핵심 목표는 점점 더 높은 수준의 고객 만족을 달성하는 것입니다. 이를 위해 귀하의 의견을 구하고자 합니다.","ham"
"168","라이스/엔론 금융 세미나 시리즈","라이스/엔론 금융 세미나 시리즈 / 엔론 금융 세미나 시리즈 / 라이스대 존스 경영대학원 / 노트르담대 폴 슐츠 교수 / 3월 30일 금요일 존스 스쿨에서 세미나 개최","ham"
"169","RE: 면허","RE: 면허 / 여러분, 다시는 시험 공부를 안 해도 됩니다! 합격했어요! 합격 통보 봉투를 열었을 때 믿을 수 없었습니다! 이제 저는 러스티...","ham"
"170","제네릭 비아그라 최저가 - 전 세계 배송","제네릭 비아그라 최저가 - 전 세계 배송 / 안녕하세요, 특별 제안이 있습니다. 저희 온라인 스토어에서 제네릭 비아그라(제네그라)를 구매하세요. 발기 유지에 도움이 됩니다.","spam"
"171","e카드가 도착했습니다!","e카드가 도착했습니다! / 수신자 전용 기밀! / 친애하는 수신자, 특별한 e카드가 발송되었습니다. [URL]","spam"
"172","저희 연락처를 데이터베이스에 추가해 주세요","저희 연락처를 데이터베이스에 추가해 주세요 / 관심 있는 분들을 알게 되면 공유해 주세요 / CEO 채용 / 위치: 캘리포니아 샌디에이고 / 회사: Rates.com","ham"
"173","RE: 방문","RE: 방문 / 친애하는 후지타 씨, 엔론에 관심을 가져주셔서 감사합니다. 방문해 주시면 영광이겠습니다. 다른 임직원들도 초대할 예정입니다. 보조 셜리 크렌쇼(713-853-5290)에게 연락 주세요.","ham"
"174","그렉, 참고로 - 제프가 검토를 위해 전달 요청","그렉, 참고로 - 제프가 검토를 위해 전달 요청 / 2000/05/15 셰리 세라 전달","ham"
"175","무료 모기지 견적 에린","무료 모기지 견적 에린 / 부채 청산이 클릭 한 번이면 가능합니다. 은행들이 귀하의 모기지나 대출을 위해 경쟁하게 하세요. 의무 없이 간단한 양식만 작성하면 됩니다.","spam"
"176","오늘 밤 만나요","오늘 밤 만나요 / 수신 거부는 여기 클릭","spam"
"177","EFJ 즉석 학위","EFJ 즉석 학위 / 표류하는 세뇨라, 조류 같은, 발미 클라우스, 계산 트럭...","spam"
"178","FERC 101/102: 3월 4-5일 시카고","FERC 101/102: 3월 4-5일 시카고 / 미국 전역 급변하는 도매 전력 시장에서 FERC의 역할과 영향 이해 / FERC 101/102: 변화하는 도매 전력 시장 / 2002년 3월 4-5일, 시카고","ham"
"179","소프트웨어 쇼핑? 이제 귀하의 언어와 통화로!","소프트웨어 쇼핑? 이제 귀하의 언어와 통화로! / 번들링 전용 마이크로소프트 및 IBM OEM 소프트웨어.","spam"
"180","RE: 프로젝트 도어스텝 책임 매트릭스","RE: 프로젝트 도어스텝 책임 매트릭스 / 요약해 주셔서 감사합니다. 지난주에 자리를 비워 의견이 늦게 도착할 수 있습니다. 1. 소크라테스: RAC 내 누구도 우선순위를 가져야 한다고 생각하지 않습니다.","ham"
"181","웹모달","웹모달 / 웹모달에 관한 댄 렉의 메시지를 읽어주세요. 감사합니다. / 2001/02/14 캐시 필립스 전달 / 댄 렉 2001/02/13","ham"
"182","홀리데이 음악 다운로드","홀리데이 음악 다운로드 / 안녕하세요, 무제한 음악, MP3, 영화, 게임, 소프트웨어, TV 프로그램, 오디오북 다운로드. 3단계로 원하는 모든 것을 다운로드하세요.","spam"
